cgi,latitude,longitude,azimuth,address,maincity,subcity,mcc,mnc,lac,cellid,type,circle,operator
4.05E+14,21.84063,76.35248,,"Khandwa PNT , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.84063,76.35248,,"Khandwa PNT , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81157,76.371,,"RamNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81157,76.371,,"RamNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81157,76.371,,"RamNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83363,76.34178,,"Sindhi colony , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83363,76.34178,,"Sindhi colony , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83363,76.34178,,"Sindhi colony , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83363,76.34178,,"Sindhi colony , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82565,76.32651,,"PadamNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82565,76.32651,,"PadamNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82565,76.32651,,"PadamNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81734,76.34428,,"Pandhana RD , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81734,76.34428,,"Pandhana RD , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81734,76.34428,,"Pandhana RD , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82257,76.36966,,"Sarvoday Cly , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82257,76.36966,,"Sarvoday Cly , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82257,76.36966,,"Sarvoday Cly , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82634,76.34945,,"BadabamChk, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82634,76.34945,,"BadabamChk, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82634,76.34945,,"BadabamChk, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82922,76.36948,,"Civil lines behind housing board colony, Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82922,76.36948,,"Civil lines behind housing board colony, Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82922,76.36948,,"Civil lines behind housing board colony, Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82922,76.36948,,"Civil lines behind housing board colony, Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.84958,76.35311,,"Love Kush Nagar, Near Govt. Polytechnic Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.84958,76.35311,,"Love Kush Nagar, Near Govt. Polytechnic Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.84958,76.35311,,"Love Kush Nagar, Near Govt. Polytechnic Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83568,76.34727,,"c/o Sh. Madanlal s/o Suraj Parsad Kurariya Rameshwar nagar Nov-Chandi-Mata Road Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.83568,76.34727,,"c/o Sh. Madanlal s/o Suraj Parsad Kurariya Rameshwar nagar Nov-Chandi-Mata Road Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.83568,76.34727,,"c/o Sh. Madanlal s/o Suraj Parsad Kurariya Rameshwar nagar Nov-Chandi-Mata Road Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.82402,76.34467,,"ATC MP/EA/ID/10833 Hotel Royal Palace, Gidwani Market, khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82402,76.34467,,"ATC MP/EA/ID/10833 Hotel Royal Palace, Gidwani Market, khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82402,76.34467,,"ATC MP/EA/ID/10833 Hotel Royal Palace, Gidwani Market, khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82579,76.33768,,"IMIND_29081(Idea) 39/2, Kalyan Mahal, Sri Nagar Colony, Khandwa, Dist & Th.-Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82579,76.33768,,"IMIND_29081(Idea) 39/2, Kalyan Mahal, Sri Nagar Colony, Khandwa, Dist & Th.-Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82579,76.33768,,"IMIND_29081(Idea) 39/2, Kalyan Mahal, Sri Nagar Colony, Khandwa, Dist & Th.-Khandwa, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.45719,76.39469,,"Nepa Nagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.45719,76.39469,,"Nepa Nagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.45719,76.39469,,"Nepa Nagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.43934,76.38684,,"Nepa Ektangr , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.43934,76.38684,,"Nepa Ektangr , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.43934,76.38684,,"Nepa Ektangr , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.4511,76.38956,,"Near Ram Mandir Nepanagar Tehsil & Dist. Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.4511,76.38956,,"Near Ram Mandir Nepanagar Tehsil & Dist. Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.4511,76.38956,,"Near Ram Mandir Nepanagar Tehsil & Dist. Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,24.0371,78.7347,,"VN|MAPBUR1037 Mr Sheikh Rehman S/o Sheikh Kareem ,Mr Sheikh Shakir S/o Sheikh Kayyum , Plot No 82,83 Kareem Nagar Chinchola Near Airtel Tower Burhanpur Dist Burhanpur MP. Mob 9977358854 PIN 450331, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,24.0371,78.7347,,"VN|MAPBUR1037 Mr Sheikh Rehman S/o Sheikh Kareem ,Mr Sheikh Shakir S/o Sheikh Kayyum , Plot No 82,83 Kareem Nagar Chinchola Near Airtel Tower Burhanpur Dist Burhanpur MP. Mob 9977358854 PIN 450331, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,24.0371,78.7347,,"VN|MAPBUR1037 Mr Sheikh Rehman S/o Sheikh Kareem ,Mr Sheikh Shakir S/o Sheikh Kayyum , Plot No 82,83 Kareem Nagar Chinchola Near Airtel Tower Burhanpur Dist Burhanpur MP. Mob 9977358854 PIN 450331, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.28288,76.20346,,"Shaskiya Polytechnic Renuka Maata Chouraha Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.28288,76.20346,,"Shaskiya Polytechnic Renuka Maata Chouraha Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.28288,76.20346,,"Shaskiya Polytechnic Renuka Maata Chouraha Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30738,76.2237,,"ID|IMIND_48017 Mr.Chunnilal Mahajan S/o Kunjilal Mahajan, Ward No.25, Rastipura,Behind surya hotel, Opp. Bus Stand, Burhanpur (MP),pin-450331, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30738,76.2237,,"ID|IMIND_48017 Mr.Chunnilal Mahajan S/o Kunjilal Mahajan, Ward No.25, Rastipura,Behind surya hotel, Opp. Bus Stand, Burhanpur (MP),pin-450331, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30738,76.2237,,"ID|IMIND_48017 Mr.Chunnilal Mahajan S/o Kunjilal Mahajan, Ward No.25, Rastipura,Behind surya hotel, Opp. Bus Stand, Burhanpur (MP),pin-450331, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31753,76.23431,,"VN|MAPBUR0666 Sh.Anil Kumar Chhabariya S/o.Damodar Chhabariya,Ward No 14,Plot No 179/2,Block No 13,Sindhipura,Near Durga Maidan,Burhanpur Dist Burhanpur MP PIN No 450331, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31753,76.23431,,"VN|MAPBUR0666 Sh.Anil Kumar Chhabariya S/o.Damodar Chhabariya,Ward No 14,Plot No 179/2,Block No 13,Sindhipura,Near Durga Maidan,Burhanpur Dist Burhanpur MP PIN No 450331, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31753,76.23431,,"VN|MAPBUR0666 Sh.Anil Kumar Chhabariya S/o.Damodar Chhabariya,Ward No 14,Plot No 179/2,Block No 13,Sindhipura,Near Durga Maidan,Burhanpur Dist Burhanpur MP PIN No 450331, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.832,76.35035,,"VN|MAPKHA1198 Mr.Tasleem Patel S/O Abdul Rehman  Sheet No 6 Plot No 3 Kishore Nagar Khandwa M.P PIN 450001, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.832,76.35035,,"VN|MAPKHA1198 Mr.Tasleem Patel S/O Abdul Rehman  Sheet No 6 Plot No 3 Kishore Nagar Khandwa M.P PIN 450001, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.832,76.35035,,"VN|MAPKHA1198 Mr.Tasleem Patel S/O Abdul Rehman  Sheet No 6 Plot No 3 Kishore Nagar Khandwa M.P PIN 450001, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83938,76.33914,,"VN|MAPKHA0922 Mrs. Maya Devi Agrawal W/o, Mr. Shambhuram Agrawal, Plot No.29/1, Sheet No. 6, Part of Khasra No. 371/2, P.H. No. 57, Nagchun Road, In Front of Hindu Balsewa Sadan, Khandwa, Dist. Khandwa MP 450001, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83938,76.33914,,"VN|MAPKHA0922 Mrs. Maya Devi Agrawal W/o, Mr. Shambhuram Agrawal, Plot No.29/1, Sheet No. 6, Part of Khasra No. 371/2, P.H. No. 57, Nagchun Road, In Front of Hindu Balsewa Sadan, Khandwa, Dist. Khandwa MP 450001, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83938,76.33914,,"VN|MAPKHA0922 Mrs. Maya Devi Agrawal W/o, Mr. Shambhuram Agrawal, Plot No.29/1, Sheet No. 6, Part of Khasra No. 371/2, P.H. No. 57, Nagchun Road, In Front of Hindu Balsewa Sadan, Khandwa, Dist. Khandwa MP 450001, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81607,76.36449,,"MP/18/5115/0007 AS|000123_Itil Option.-Smt. Sharda W/O Mr.Hiralal Jaiswal,Add.- House No-95,Vaikund Nagar,Opp. S.N. Collage,Khandwa Dist. Khandwa Mp,Ph-Na, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81607,76.36449,,"MP/18/5115/0007 AS|000123_Itil Option.-Smt. Sharda W/O Mr.Hiralal Jaiswal,Add.- House No-95,Vaikund Nagar,Opp. S.N. Collage,Khandwa Dist. Khandwa Mp,Ph-Na, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81607,76.36449,,"MP/18/5115/0007 AS|000123_Itil Option.-Smt. Sharda W/O Mr.Hiralal Jaiswal,Add.- House No-95,Vaikund Nagar,Opp. S.N. Collage,Khandwa Dist. Khandwa Mp,Ph-Na, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81607,76.36449,,"MP/18/5115/0007 AS|000123_Itil Option.-Smt. Sharda W/O Mr.Hiralal Jaiswal,Add.- House No-95,Vaikund Nagar,Opp. S.N. Collage,Khandwa Dist. Khandwa Mp,Ph-Na, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81607,76.36449,,"MP/18/5115/0007 AS|000123_Itil Option.-Smt. Sharda W/O Mr.Hiralal Jaiswal,Add.- House No-95,Vaikund Nagar,Opp. S.N. Collage,Khandwa Dist. Khandwa Mp,Ph-Na, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.81607,76.36449,,"MP/18/5115/0007 AS|000123_Itil Option.-Smt. Sharda W/O Mr.Hiralal Jaiswal,Add.- House No-95,Vaikund Nagar,Opp. S.N. Collage,Khandwa Dist. Khandwa Mp,Ph-Na, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82874,76.33086,,"VN|MAPKHA0738  Mr Mahendra Kumar GangradeS/O Mr Ram lal Add-Near Santoshi Mata Mandir KhandwaDist-Khandwa MP, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82874,76.33086,,"VN|MAPKHA0738  Mr Mahendra Kumar GangradeS/O Mr Ram lal Add-Near Santoshi Mata Mandir KhandwaDist-Khandwa MP, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82874,76.33086,,"VN|MAPKHA0738  Mr Mahendra Kumar GangradeS/O Mr Ram lal Add-Near Santoshi Mata Mandir KhandwaDist-Khandwa MP, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.32536,76.20824,,"Vijay Nagar, near Adarsh colony Burhanpur , KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.32536,76.20824,,"Vijay Nagar, near Adarsh colony Burhanpur , KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.32536,76.20824,,"Vijay Nagar, near Adarsh colony Burhanpur , KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.32087,76.23491,,"ALAMGANJ, DHARMENDRA DASHORE, SINDHIPURA GATE , BURHANPUR, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.32087,76.23491,,"ALAMGANJ, DHARMENDRA DASHORE, SINDHIPURA GATE , BURHANPUR, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.32087,76.23491,,"ALAMGANJ, DHARMENDRA DASHORE, SINDHIPURA GATE , BURHANPUR, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.8062,76.3396,,"RELIANCE PETROL PUMP, DILIP RATHORE, PANDHANA ROAD, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.8062,76.3396,,"RELIANCE PETROL PUMP, DILIP RATHORE, PANDHANA ROAD, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.8062,76.3396,,"RELIANCE PETROL PUMP, DILIP RATHORE, PANDHANA ROAD, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82241,76.33149,,"DADAJI WARD,SANJAYA NAGAR, SANJAY YADAV, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82241,76.33149,,"DADAJI WARD,SANJAYA NAGAR, SANJAY YADAV, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82241,76.33149,,"DADAJI WARD,SANJAYA NAGAR, SANJAY YADAV, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.83589,76.37547,,"ROOP GANGA RESIDENCY,NVDA COLONY,KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.83589,76.37547,,"ROOP GANGA RESIDENCY,NVDA COLONY,KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.83589,76.37547,,"ROOP GANGA RESIDENCY,NVDA COLONY,KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.33403,76.23484,,"TRANSPORT NAGAR, BURHANPUR, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33403,76.23484,,"TRANSPORT NAGAR, BURHANPUR, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33403,76.23484,,"TRANSPORT NAGAR, BURHANPUR, KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.44674,76.39581,,"BUDHWARA BAZAAR,NEPANAGAR, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.44674,76.39581,,"BUDHWARA BAZAAR,NEPANAGAR, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.44674,76.39581,,"BUDHWARA BAZAAR,NEPANAGAR, KHANDWA, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.29817,76.23936,,"BSNL Exchange near Sarswati Shishu school ,JAINBAD Dist Burhanpur, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.29817,76.23936,,"BSNL Exchange near Sarswati Shishu school ,JAINBAD Dist Burhanpur, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.29817,76.23936,,"BSNL Exchange near Sarswati Shishu school ,JAINBAD Dist Burhanpur, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.3138,76.22288,,"Khw-001A_Nok_Burhanpurmainex, Burhanpurmain Ex",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.3138,76.22288,,"Khw-001A_Nok_Burhanpurmainex, Burhanpurmain Ex",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.3138,76.22288,,"Khw-001A_Nok_Burhanpurmainex, Burhanpurmain Ex",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30871,76.23135,,"Khw-004B_Nok_Gandhichowk, Gandhi Chowk Old, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30871,76.23135,,"Khw-004B_Nok_Gandhichowk, Gandhi Chowk Old, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30871,76.23135,,"Khw-004B_Nok_Gandhichowk, Gandhi Chowk Old, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30871,76.23135,,"Khw-004B_Nok_Gandhichowk, Gandhi Chowk Old, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.3334,76.22746,,"Khw-009C_Nok_Dargahrsu, Dargah Rsu, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.3334,76.22746,,"Khw-009C_Nok_Dargahrsu, Dargah Rsu, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.3334,76.22746,,"Khw-009C_Nok_Dargahrsu, Dargah Rsu, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.33075,76.20686,,"Khw-011C_Nok_Lalbagrsu, Lalbag Rsu, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.33075,76.20686,,"Khw-011C_Nok_Lalbagrsu, Lalbag Rsu, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.33075,76.20686,,"Khw-011C_Nok_Lalbagrsu, Lalbag Rsu, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.29727,76.22091,,"Khw-044D_Nok_Sanjaynagar, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.29727,76.22091,,"Khw-044D_Nok_Sanjaynagar, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.29727,76.22091,,"Khw-044D_Nok_Sanjaynagar, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.31712,76.23732,,"Khw-050D_Nok_Itwara, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.31712,76.23732,,"Khw-050D_Nok_Itwara, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.31712,76.23732,,"Khw-050D_Nok_Itwara, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.32118,76.23215,,"Khw-095F_Nok_Burhanpurindarea, Shri Digambar Shah, Dividi Bhawan Samne, Aalamganj Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.32118,76.23215,,"Khw-095F_Nok_Burhanpurindarea, Shri Digambar Shah, Dividi Bhawan Samne, Aalamganj Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.32118,76.23215,,"Khw-095F_Nok_Burhanpurindarea, Shri Digambar Shah, Dividi Bhawan Samne, Aalamganj Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30383,76.22864,,"Khw-096F_Nok_Burpratapura, Mr. Dwarkesh Shastri Pratappura Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30383,76.22864,,"Khw-096F_Nok_Burpratapura, Mr. Dwarkesh Shastri Pratappura Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30383,76.22864,,"Khw-096F_Nok_Burpratapura, Mr. Dwarkesh Shastri Pratappura Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30592,76.2056,,"Khw-122F_Nok_Burcollectorate, New Collectorate Campus, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30592,76.2056,,"Khw-122F_Nok_Burcollectorate, New Collectorate Campus, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.30592,76.2056,,"Khw-122F_Nok_Burcollectorate, New Collectorate Campus, Burhanpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.31586,76.21354,,"Khw-134F_Nok_Indiracolonyp7_Ip, Rachanaappartment, Burhanpur, Madhay Pradesh-450445",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.31586,76.21354,,"Khw-134F_Nok_Indiracolonyp7_Ip, Rachanaappartment, Burhanpur, Madhay Pradesh-450445",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.31586,76.21354,,"Khw-134F_Nok_Indiracolonyp7_Ip, Rachanaappartment, Burhanpur, Madhay Pradesh-450445",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.82131,76.3603,,"Khw-002A_Nok_Khandwamainex, Khandwa Ex",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.82131,76.3603,,"Khw-002A_Nok_Khandwamainex, Khandwa Ex",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,21.82131,76.3603,,"Khw-002A_Nok_Khandwamainex, Khandwa Ex",,,,,,,2g,Madhya Pradesh,BSNL
